fecha,solidos_a2,malla_a2
2023-09-30 01:50:09,44.0,33.0
2023-09-30 00:12:30,42.0,32.0
2023-09-29 22:09:30,34.0,22.0
2023-09-29 19:50:14,40.0,29.0
2023-09-29 12:25:00,35.0,24.0
2023-09-29 11:41:24,37.0,25.0
2023-09-29 06:07:09,44.0,34.0
2023-09-29 01:59:58,45.0,33.0
2023-09-29 00:11:44,43.0,33.0
2023-09-28 22:04:27,43.0,30.0
2023-09-28 20:14:44,46.0,32.0
2023-09-28 08:01:09,37.0,28.0
2023-09-28 06:24:53,41.0,32.0
2023-09-28 04:48:08,39.0,30.0
2023-09-28 03:07:14,37.0,27.0
2023-09-28 01:26:33,44.0,33.0
2023-09-28 01:26:23,45.0,32.0
2023-09-28 01:26:14,47.0,33.0
2023-09-27 08:14:16,41.0,32.0
2023-09-27 05:59:34,41.0,29.0
2023-09-27 04:10:16,42.0,30.0
2023-09-27 02:25:57,42.0,28.0
2023-09-27 00:10:33,41.0,29.0
2023-09-26 22:28:17,42.0,30.0
2023-09-26 13:43:39,48.0,32.0
2023-09-26 13:42:16,48.0,32.0
2023-09-26 11:30:21,43.0,28.0
2023-09-26 08:28:02,43.0,32.0
2023-09-26 05:55:52,42.0,28.0
2023-09-26 03:59:50,43.0,27.0
2023-09-26 02:10:19,39.0,25.0
2023-09-25 23:49:23,41.0,26.0
2023-09-25 22:01:24,46.0,29.0
2023-09-25 20:00:08,42.0,27.0
2023-09-25 17:16:53,44.0,31.0
2023-09-25 15:11:22,35.0,27.0
2023-09-25 13:33:25,45.0,32.0
2023-09-25 12:30:28,41.0,31.0
2023-09-25 07:27:54,45.0,29.0
2023-09-25 05:57:08,42.0,30.0
2023-09-25 04:09:46,42.0,30.0
2023-09-25 02:29:24,42.0,29.0
2023-09-25 00:05:29,43.0,32.0
2023-09-24 22:00:07,42.0,31.0
2023-09-24 20:07:21,42.0,30.0
2023-09-24 18:09:46,43.0,30.0
2023-09-24 17:12:43,44.0,31.0
2023-09-24 14:55:28,45.0,33.0
2023-09-24 12:01:17,43.0,28.0
2023-09-24 08:45:10,43.0,28.0
2023-09-24 07:46:47,43.0,30.0
2023-09-24 05:59:53,42.0,28.0
2023-09-24 04:00:13,41.0,29.0
2023-09-24 02:04:44,42.0,30.0
2023-09-23 23:57:32,42.0,28.0
2023-09-23 21:55:06,42.0,29.0
2023-09-23 20:07:29,42.0,28.0
2023-09-23 18:12:07,43.0,29.0
2023-09-23 16:21:54,44.0,28.0
2023-09-23 14:22:46,40.0,29.0
2023-09-23 11:01:57,45.0,36.0
2023-09-23 09:08:03,45.0,33.0
2023-09-23 08:12:18,43.0,29.0
2023-09-23 06:00:23,43.0,31.0
2023-09-23 04:03:09,41.0,29.0
2023-09-23 02:17:17,43.0,31.0
2023-09-23 00:10:22,42.0,30.0
2023-09-22 22:07:53,42.0,31.0
2023-09-22 20:00:52,41.0,29.0
2023-09-22 18:11:09,42.0,30.0
2023-09-22 15:26:43,41.0,31.0
2023-09-22 14:19:02,44.0,29.0
2023-09-22 13:03:47,45.0,30.0
2023-09-22 11:01:47,45.0,31.0
2023-09-22 08:01:33,46.0,36.0
2023-09-22 05:59:42,40.0,28.0
2023-09-22 03:51:05,38.0,27.0
2023-09-22 02:27:25,43.0,30.0
2023-09-22 00:42:43,42.0,30.0
2023-09-21 22:20:42,41.0,28.0
2023-09-21 20:00:01,38.0,30.0
2023-09-21 15:36:04,40.0,26.0
2023-09-21 12:00:23,34.0,20.0
2023-09-21 08:01:13,40.0,28.0
2023-09-21 06:21:13,40.0,29.0
2023-09-21 04:11:31,41.0,28.0
2023-09-21 02:23:07,40.0,33.0
2023-09-21 00:00:13,42.0,30.0
2023-09-20 22:25:49,38.0,28.0
2023-09-20 20:18:36,43.0,28.0
2023-09-20 18:00:17,43.0,29.0
2023-09-20 14:06:54,40.0,29.0
2023-09-20 12:09:11,42.0,29.0
2023-09-20 10:44:51,41.0,29.0
2023-09-20 08:09:35,42.0,29.0
2023-09-19 23:44:25,44.0,32.0
2023-09-19 21:58:49,40.0,30.0
2023-09-19 18:25:53,38.0,27.0
2023-09-19 17:12:19,45.0,33.0
2023-09-19 14:06:40,48.0,36.0
2023-09-19 12:49:04,47.0,34.0
2023-09-19 10:06:16,39.0,27.0
2023-09-19 07:54:13,40.0,28.0
2023-09-18 17:46:32,42.0,30.0
2023-09-18 17:01:04,47.0,40.0
2023-09-18 15:38:27,46.0,40.0
2023-09-18 13:47:48,40.0,29.0
2023-09-18 11:52:12,40.0,31.0
2023-09-18 09:45:18,40.0,31.0
2023-09-18 07:39:15,38.0,28.0
2023-09-17 21:29:59,41.0,31.0
2023-09-17 18:24:48,39.0,32.0
2023-09-17 16:54:45,48.0,33.0
2023-09-17 14:54:58,47.0,33.0
2023-09-17 13:17:19,45.0,32.0
2023-09-17 09:45:31,40.0,28.0
2023-09-17 07:46:22,44.0,32.0
2023-09-17 00:33:49,46.0,33.0
2023-09-16 22:33:17,39.0,28.0
2023-09-16 17:48:51,45.0,33.0
2023-09-16 13:56:50,40.0,26.0
2023-09-16 11:56:20,44.0,30.0
2023-09-16 10:21:13,43.0,31.0
2023-09-16 08:31:02,47.0,34.0
2023-09-16 07:32:22,45.0,31.0
2023-09-16 01:14:43,43.0,32.0
2023-09-16 00:00:55,47.0,35.0
2023-09-15 23:37:03,43.0,31.0
2023-09-15 21:17:09,39.0,31.0
2023-09-15 20:15:16,41.0,31.0
2023-09-15 18:21:30,43.0,32.0
2023-09-15 16:10:49,40.0,27.0
2023-09-15 13:59:19,45.0,32.0
2023-09-15 11:28:51,42.0,30.0
2023-09-15 08:48:02,39.0,32.0
2023-09-15 07:21:00,39.0,28.0
2023-09-15 04:09:39,44.0,33.0
2023-09-15 01:39:43,42.0,32.0
2023-09-14 23:24:49,41.0,32.0
2023-09-14 21:12:31,40.0,30.0
2023-09-14 17:51:29,34.0,22.0
2023-09-14 17:20:49,32.0,20.0
2023-09-14 11:58:21,38.0,25.0
2023-09-14 10:15:14,35.0,22.0
2023-09-14 07:47:57,45.0,33.0
2023-09-14 05:34:41,42.0,32.0
2023-09-14 04:17:41,44.0,30.0
2023-09-13 22:44:22,41.0,30.0
2023-09-13 22:04:42,40.0,29.0
2023-09-13 18:12:40,42.0,30.0
2023-09-13 16:15:12,43.0,33.0
2023-09-13 15:39:49,47.0,35.0
2023-09-13 12:00:51,33.0,20.0
2023-09-13 09:46:24,40.0,29.0
2023-09-13 07:47:11,42.0,27.0
2023-09-13 00:56:37,41.0,27.0
2023-09-13 00:01:51,41.0,28.0
2023-09-12 22:11:34,43.0,29.0
2023-09-12 21:10:53,44.0,30.0
2023-09-12 20:04:50,44.0,31.0
2023-09-12 10:08:51,41.0,28.0
2023-09-12 08:11:58,43.0,30.0
2023-09-12 06:11:31,40.0,28.0
2023-09-12 03:09:31,44.0,31.0
2023-09-12 00:59:56,43.0,31.0
2023-09-11 23:22:54,43.0,31.0
2023-09-11 19:36:07,42.0,32.0
2023-09-11 17:42:39,42.0,32.0
2023-09-11 15:58:22,43.0,30.0
2023-09-11 14:44:37,38.0,26.0
2023-09-11 09:56:03,49.0,29.0
2023-09-11 08:00:36,42.0,28.0
2023-09-11 06:08:51,40.0,25.0
2023-09-11 04:17:05,41.0,31.0
2023-09-11 02:15:19,42.0,26.0
2023-09-11 00:15:11,42.0,28.0
2023-09-10 20:54:27,43.0,26.0
2023-09-10 19:53:23,44.0,25.0
2023-09-10 14:08:17,42.0,28.0
2023-09-10 11:55:37,37.0,26.0
2023-09-10 08:08:05,43.0,29.0
2023-09-10 06:04:11,46.0,28.0
2023-09-10 03:54:50,44.0,26.0
2023-09-10 02:26:31,45.0,29.0
2023-09-10 00:10:54,43.0,28.0
2023-09-09 23:13:19,39.0,28.0
2023-09-09 22:11:30,41.0,27.0
2023-09-09 21:13:34,43.0,26.0
2023-09-09 19:57:47,42.0,29.0
2023-09-09 18:00:15,42.0,29.0
2023-09-09 16:15:36,41.0,28.0
2023-09-09 14:25:45,41.0,27.0
2023-09-09 12:14:02,43.0,28.0
2023-09-09 10:13:48,42.0,27.0
2023-09-09 08:03:21,42.0,28.0
2023-09-09 06:09:14,43.0,27.0
2023-09-09 05:08:26,43.0,26.0
2023-09-09 02:19:16,42.0,28.0
2023-09-08 23:54:29,43.0,29.0
2023-09-08 21:50:03,38.0,26.0
2023-09-08 19:55:24,40.0,27.0
2023-09-08 18:14:11,42.0,30.0
2023-09-08 14:02:49,42.0,28.0
2023-09-08 09:56:25,42.0,29.0
2023-09-08 08:00:25,42.0,30.0
2023-09-08 06:02:51,42.0,29.0
2023-09-08 02:03:10,40.0,28.0
2023-09-07 23:48:47,40.0,28.0
2023-09-07 19:55:52,38.0,29.0
2023-09-07 14:04:07,40.0,29.0
2023-09-07 11:52:30,41.0,30.0
2023-09-07 10:10:12,39.0,28.0
2023-09-07 07:58:27,39.0,30.0
2023-09-07 06:17:37,41.0,30.0
2023-09-07 04:11:16,41.0,30.0
2023-09-07 02:17:11,43.0,30.0
2023-09-07 00:07:18,39.0,27.0
2023-09-06 22:03:48,39.0,27.0
2023-09-06 19:53:12,42.0,30.0
2023-09-06 18:02:26,43.0,29.0
2023-09-06 16:02:42,42.0,29.0
2023-09-06 14:12:39,43.0,30.0
2023-09-06 12:03:08,42.0,28.0
2023-09-06 10:22:41,42.0,29.0
2023-09-06 09:09:25,43.0,31.0
2023-09-06 08:13:35,46.0,35.0
2023-09-06 06:33:51,42.0,31.0
2023-09-06 04:26:44,45.0,33.0
2023-09-06 01:49:24,42.0,34.0
2023-09-06 00:17:16,42.0,32.0
2023-09-05 22:06:04,43.0,31.0
2023-09-05 20:11:51,46.0,33.0
2023-09-05 12:27:39,46.0,32.0
2023-09-05 04:46:31,45.0,34.0
2023-09-05 01:52:24,40.0,31.0
2023-09-05 00:21:47,43.0,33.0
2023-09-04 23:17:06,39.0,29.0
2023-09-04 20:14:33,45.0,36.0
2023-09-04 08:21:04,42.0,31.0
2023-09-04 06:33:01,44.0,34.0
2023-09-04 05:03:27,42.0,31.0
2023-09-04 01:57:30,46.0,34.0
2023-09-04 00:03:36,48.0,36.0
2023-09-03 22:34:48,41.0,32.0
2023-09-03 20:06:44,43.0,33.0
2023-09-03 08:29:31,46.0,35.0
2023-09-03 06:24:34,44.0,33.0
2023-09-03 04:23:44,46.0,35.0
2023-09-03 01:59:40,44.0,33.0
2023-09-03 01:02:44,44.0,33.0
2023-09-02 22:09:59,42.0,32.0
2023-09-02 20:05:27,37.0,25.0
2023-09-02 06:22:26,40.0,30.0
2023-09-02 04:32:20,46.0,34.0
2023-09-02 01:47:18,42.0,32.0
2023-09-01 23:16:43,39.0,29.0
2023-09-01 19:36:52,35.0,27.0
2023-09-01 04:34:55,42.0,30.0
2023-09-01 01:51:57,44.0,34.0
2023-09-01 00:40:22,43.0,32.0
2023-08-31 22:44:26,43.0,33.0
2023-08-31 19:33:50,38.0,27.0
2023-08-31 11:10:44,39.0,27.0
2023-08-31 09:55:31,42.0,29.0
2023-08-31 09:00:51,39.0,27.0
2023-08-31 08:19:07,40.0,28.0
2023-08-31 06:25:00,38.0,27.0
2023-08-31 04:33:44,40.0,31.0
2023-08-31 02:03:38,39.0,29.0
2023-08-31 00:01:50,41.0,30.0
2023-08-30 22:12:28,39.0,26.0
2023-08-30 20:08:14,38.0,24.0
2023-08-30 11:22:56,40.0,27.0
2023-08-30 10:39:02,35.0,28.0
2023-08-30 06:00:48,41.0,31.0
2023-08-30 04:00:06,42.0,29.0
2023-08-30 02:04:12,42.0,32.0
2023-08-29 23:50:49,42.0,29.0
2023-08-29 21:58:34,39.0,28.0
2023-08-29 19:56:49,44.0,32.0
2023-08-29 18:08:18,42.0,31.0
2023-08-29 14:04:07,43.0,32.0
2023-08-29 11:52:27,45.0,32.0
2023-08-29 10:12:51,43.0,28.0
2023-08-29 08:13:52,41.0,27.0
2023-08-29 05:52:09,42.0,29.0
2023-08-29 03:53:05,41.0,29.0
2023-08-29 01:55:28,41.0,30.0
2023-08-28 23:37:56,39.0,29.0
2023-08-28 21:53:42,41.0,27.0
2023-08-28 20:15:09,44.0,30.0
2023-08-28 16:42:34,43.0,28.0
2023-08-28 14:13:42,44.0,33.0
2023-08-28 12:06:57,43.0,33.0
2023-08-28 09:47:43,41.0,27.0
2023-08-28 08:13:13,41.0,27.0
2023-08-28 05:53:37,41.0,30.0
2023-08-28 03:57:39,42.0,29.0
2023-08-28 02:00:06,40.0,28.0
2023-08-27 23:46:49,41.0,27.0
2023-08-27 21:52:36,41.0,29.0
2023-08-27 20:20:34,40.0,28.0
2023-08-27 10:03:05,42.0,29.0
2023-08-27 08:07:11,43.0,29.0
2023-08-27 05:52:55,41.0,30.0
2023-08-27 03:54:58,40.0,31.0
2023-08-27 02:09:00,42.0,32.0
2023-08-26 23:52:07,40.0,31.0
2023-08-26 21:48:15,41.0,30.0
2023-08-26 19:59:28,42.0,32.0
2023-08-26 18:27:29,37.0,21.0
2023-08-26 17:14:31,31.0,20.0
2023-08-26 13:39:21,40.0,26.0
2023-08-26 12:12:41,42.0,29.0
2023-08-26 11:15:10,40.0,22.0
2023-08-26 09:21:44,37.0,22.0
2023-08-26 08:00:55,37.0,25.0
2023-08-26 06:06:10,39.0,29.0
2023-08-26 01:55:10,36.0,26.0
2023-08-25 23:50:34,41.0,27.0
2023-08-25 22:00:39,41.0,29.0
2023-08-25 18:05:15,43.0,28.0
2023-08-25 11:54:36,39.0,27.0
2023-08-25 09:51:28,41.0,30.0
2023-08-25 07:54:27,39.0,27.0
2023-08-25 05:52:44,41.0,31.0
2023-08-25 03:59:07,39.0,30.0
2023-08-25 02:01:29,42.0,32.0
2023-08-24 23:50:34,41.0,30.0
2023-08-24 22:00:51,40.0,28.0
2023-08-24 20:25:36,41.0,30.0
2023-08-24 18:04:48,38.0,26.0
2023-08-24 16:09:42,39.0,27.0
2023-08-24 14:00:22,41.0,37.0
2023-08-24 10:09:35,40.0,33.0
2023-08-24 08:22:15,37.0,28.0
2023-08-24 05:53:42,41.0,32.0
2023-08-24 04:07:14,39.0,30.0
2023-08-24 02:20:50,39.0,29.0
2023-08-23 23:48:41,38.0,27.0
2023-08-23 21:57:40,36.0,29.0
2023-08-23 20:05:43,39.0,32.0
2023-08-23 18:07:47,39.0,30.0
2023-08-23 14:05:22,40.0,32.0
2023-08-23 12:00:37,40.0,28.0
2023-08-23 10:10:10,40.0,31.0
2023-08-23 08:53:54,41.0,30.0
2023-08-23 05:16:28,42.0,30.0
2023-08-23 04:05:26,40.0,36.0
2023-08-23 02:15:30,41.0,31.0
2023-08-23 00:58:15,37.0,26.0
2023-08-22 23:01:18,44.0,33.0
2023-08-22 17:53:31,39.0,28.0
2023-08-22 14:17:05,39.0,30.0
2023-08-22 11:54:33,41.0,35.0
2023-08-22 09:39:00,36.0,25.0
2023-08-22 07:42:43,38.0,31.0
2023-08-22 06:28:16,40.0,31.0
2023-08-22 05:28:37,42.0,34.0
2023-08-22 03:13:22,42.0,30.0
2023-08-22 01:34:36,37.0,26.0
2023-08-21 22:08:53,41.0,31.0
2023-08-21 21:01:29,42.0,31.0
2023-08-21 18:30:33,38.0,27.0
2023-08-21 13:39:59,48.0,38.0
2023-08-21 12:13:44,50.0,40.0
2023-08-21 09:32:37,42.0,38.0
2023-08-21 07:51:52,35.0,31.0
2023-08-21 06:15:51,39.0,32.0
2023-08-21 05:14:10,42.0,33.0
2023-08-21 04:01:28,36.0,26.0
2023-08-21 01:17:36,42.0,33.0
2023-08-21 00:56:04,49.0,43.0
2023-08-21 00:02:07,42.0,38.0
2023-08-20 22:51:51,37.0,27.0
2023-08-20 21:38:30,41.0,35.0
2023-08-20 21:06:42,37.0,28.0
2023-08-20 20:09:20,48.0,40.0
2023-08-20 17:44:50,47.0,40.0
2023-08-20 14:53:01,43.0,39.0
2023-08-20 13:31:13,47.0,32.0
2023-08-20 10:56:55,50.0,42.0
2023-08-20 10:02:41,52.0,49.0
2023-08-20 07:36:03,36.0,24.0
2023-08-20 06:19:08,44.0,33.0
2023-08-20 03:57:05,49.0,35.0
2023-08-20 02:56:12,48.0,35.0
2023-08-20 01:06:21,45.0,32.0
2023-08-19 23:22:08,44.0,33.0
2023-08-19 22:02:13,38.0,25.0
2023-08-19 20:40:28,43.0,34.0
2023-08-19 14:03:41,36.0,22.0
2023-08-19 12:14:40,31.0,19.0
2023-08-19 10:26:41,38.0,34.0
2023-08-19 07:54:16,41.0,32.0
2023-08-19 06:24:24,43.0,32.0
2023-08-19 05:26:09,43.0,32.0
2023-08-19 04:00:36,40.0,29.0
2023-08-19 01:42:13,42.0,32.0
2023-08-19 00:05:30,41.0,31.0
2023-08-18 22:54:57,43.0,34.0
2023-08-18 22:13:19,38.0,27.0
2023-08-18 12:05:09,41.0,30.0
2023-08-18 09:57:11,30.0,24.0
2023-08-18 07:50:25,32.0,22.0
2023-08-18 05:32:04,37.0,26.0
2023-08-18 04:38:23,37.0,26.0
2023-08-18 03:27:27,40.0,26.0
2023-08-18 00:46:51,37.0,26.0
2023-08-17 23:44:58,39.0,29.0
2023-08-17 22:52:45,36.0,25.0
2023-08-17 21:28:15,39.0,28.0
2023-08-17 19:56:44,36.0,24.0
2023-08-17 18:31:27,35.0,23.0
2023-08-17 15:04:30,47.0,41.0
2023-08-17 14:01:26,40.0,29.0
2023-08-17 12:28:57,33.0,21.0
2023-08-17 10:00:58,47.0,45.0
2023-08-17 07:33:29,34.0,22.0
2023-08-17 01:17:50,36.0,28.0
2023-08-16 19:42:29,36.0,34.0
2023-08-16 14:54:53,39.0,32.0
2023-08-16 12:36:13,46.0,36.0
2023-08-16 10:27:42,47.0,35.0
2023-08-16 07:53:32,42.0,36.0
2023-08-16 01:54:48,45.0,36.0
2023-08-16 01:54:38,45.0,36.0
2023-08-15 23:56:03,43.0,36.0
2023-08-15 21:40:28,42.0,34.0
2023-08-15 20:00:06,42.0,34.0
2023-08-15 17:52:22,41.0,33.0
2023-08-15 16:19:04,39.0,32.0
2023-08-15 14:17:15,39.0,33.0
2023-08-15 11:53:18,38.0,34.0
2023-08-15 10:19:14,42.0,34.0
2023-08-15 08:11:41,41.0,33.0
2023-08-15 06:02:03,42.0,32.0
2023-08-15 02:02:30,44.0,35.0
2023-08-14 23:54:01,40.0,34.0
2023-08-14 21:51:38,43.0,33.0
2023-08-14 20:07:41,40.0,31.0
2023-08-14 17:57:06,39.0,32.0
2023-08-14 16:02:56,36.0,29.0
2023-08-14 13:59:14,40.0,31.0
2023-08-14 11:57:15,44.0,35.0
2023-08-14 09:54:36,45.0,36.0
2023-08-14 08:00:52,44.0,35.0
2023-08-14 06:00:05,38.0,30.0
2023-08-14 01:56:32,40.0,34.0
2023-08-14 00:47:25,40.0,36.0
2023-08-14 00:06:02,46.0,39.0
2023-08-13 20:12:42,43.0,35.0
2023-08-13 17:55:23,41.0,32.0
2023-08-13 16:03:10,45.0,34.0
2023-08-13 11:56:55,43.0,35.0
2023-08-13 08:03:31,38.0,32.0
2023-08-13 06:00:56,40.0,35.0
2023-08-13 04:28:25,38.0,32.0
2023-08-13 02:04:56,40.0,32.0
2023-08-13 00:08:37,40.0,34.0
2023-08-12 22:11:21,39.0,31.0
2023-08-12 20:44:37,41.0,33.0
2023-08-12 10:03:44,42.0,32.0
2023-08-12 08:18:16,44.0,35.0
2023-08-12 06:36:55,45.0,36.0
2023-08-12 02:58:23,39.0,31.0
2023-08-12 01:44:20,42.0,32.0
2023-08-11 22:14:32,42.0,32.0
2023-08-11 20:41:54,41.0,33.0
2023-08-11 17:52:22,44.0,35.0
2023-08-11 15:50:44,41.0,32.0
2023-08-11 14:12:59,42.0,34.0
2023-08-11 11:47:03,38.0,27.0
2023-08-11 07:57:35,48.0,39.0
2023-08-11 05:56:35,45.0,33.0
2023-08-11 04:17:56,45.0,35.0
2023-08-11 02:08:55,39.0,32.0
2023-08-11 00:12:04,39.0,32.0
2023-08-10 22:15:03,41.0,33.0
2023-08-10 20:21:59,43.0,36.0
2023-08-10 18:04:02,44.0,29.0
2023-08-10 16:01:08,40.0,34.0
2023-08-10 14:00:28,45.0,36.0
2023-08-10 10:13:21,41.0,33.0
2023-08-10 08:18:31,48.0,42.0
2023-08-10 06:02:31,45.0,36.0
2023-08-10 02:33:46,47.0,38.0
2023-08-10 00:10:37,45.0,36.0
2023-08-09 22:23:31,41.0,28.0
2023-08-07 09:49:47,42.0,31.0
2023-08-07 04:34:39,39.0,26.0
2023-08-07 00:13:54,45.0,36.0
2023-08-06 23:05:57,44.0,34.0
2023-08-06 22:15:35,52.0,37.0
2023-08-06 19:34:19,35.0,23.0
2023-08-06 13:26:20,42.0,32.0
2023-08-06 10:28:43,39.0,29.0
2023-08-06 09:16:12,41.0,31.0
2023-08-06 07:57:11,44.0,30.0
2023-08-06 06:22:15,43.0,31.0
2023-08-06 04:19:11,42.0,33.0
2023-08-06 02:06:44,40.0,30.0
2023-08-06 00:45:24,39.0,27.0
2023-08-05 22:15:13,39.0,28.0
2023-08-05 20:04:27,40.0,30.0
2023-08-05 13:09:50,41.0,30.0
2023-08-05 10:11:23,42.0,31.0
2023-08-05 08:29:44,41.0,30.0
2023-08-05 06:21:53,38.0,29.0
2023-08-05 04:27:44,43.0,32.0
2023-08-05 01:49:16,42.0,30.0
2023-08-05 00:08:20,45.0,33.0
2023-08-04 22:01:11,37.0,25.0
2023-08-04 20:02:47,39.0,30.0
2023-08-04 18:39:32,40.0,29.0
2023-08-04 16:27:55,38.0,27.0
2023-08-04 13:59:00,39.0,28.0
2023-08-04 09:12:24,40.0,29.0
2023-08-04 08:43:14,39.0,27.0
2023-08-04 05:22:32,45.0,33.0
2023-08-04 04:25:55,42.0,32.0
2023-08-04 01:48:49,39.0,30.0
2023-08-04 00:05:29,37.0,25.0
2023-08-03 21:45:46,39.0,28.0
2023-08-03 20:05:40,37.0,26.0
2023-08-03 17:15:02,42.0,32.0
2023-08-03 15:53:54,41.0,32.0
2023-08-03 14:09:38,41.0,34.0
2023-08-03 12:55:06,40.0,32.0
2023-08-03 10:20:57,37.0,33.0
2023-08-03 08:26:47,41.0,30.0
2023-08-03 06:10:40,33.0,20.0
2023-08-03 04:22:52,40.0,28.0
2023-08-03 01:47:50,39.0,29.0
2023-08-03 00:49:24,40.0,31.0
2023-08-02 22:18:33,36.0,25.0
2023-08-02 20:21:12,38.0,28.0
2023-08-02 13:15:41,41.0,32.0
2023-08-02 11:14:28,41.0,34.0
2023-08-02 10:56:24,41.0,34.0
2023-08-02 07:48:27,39.0,34.0
2023-08-02 05:55:50,40.0,32.0
2023-08-02 04:02:36,39.0,31.0
2023-08-02 01:58:29,40.0,35.0
2023-08-01 23:50:38,39.0,31.0
2023-08-01 22:02:37,41.0,33.0
2023-08-01 20:02:10,43.0,32.0
2023-08-01 18:18:03,41.0,29.0
2023-08-01 14:04:51,40.0,28.0
2023-08-01 12:07:47,45.0,32.0
2023-08-01 08:38:26,45.0,33.0
2023-08-01 06:00:41,43.0,31.0
2023-08-01 04:05:17,41.0,27.0
2023-08-01 02:10:36,42.0,30.0
2023-07-31 23:58:29,42.0,29.0
2023-07-31 21:51:29,42.0,33.0
2023-07-31 20:00:44,42.0,32.0
2023-07-31 18:06:32,43.0,31.0
2023-07-31 14:05:41,43.0,31.0
2023-07-31 10:20:53,44.0,33.0
2023-07-31 08:13:40,44.0,30.0
2023-07-31 06:08:01,42.0,28.0
2023-07-31 04:14:39,42.0,30.0
2023-07-31 02:16:22,43.0,31.0
2023-07-30 23:58:29,43.0,28.0
2023-07-30 22:20:50,42.0,30.0
2023-07-30 20:00:29,42.0,29.0
2023-07-30 10:02:44,44.0,35.0
2023-07-30 08:00:18,40.0,32.0
2023-07-30 05:56:06,43.0,31.0
2023-07-30 04:02:20,43.0,36.0
2023-07-30 02:05:27,44.0,35.0
2023-07-29 23:45:21,44.0,34.0
2023-07-29 22:01:15,43.0,32.0
2023-07-29 19:51:01,41.0,30.0
2023-07-29 17:59:43,44.0,31.0
2023-07-29 14:21:19,43.0,29.0
2023-07-29 12:23:09,44.0,30.0
2023-07-29 10:45:27,45.0,33.0
2023-07-29 08:03:41,46.0,30.0
2023-07-29 05:56:20,42.0,30.0
2023-07-29 04:08:16,39.0,29.0
2023-07-29 02:05:57,41.0,30.0
2023-07-28 22:05:03,42.0,32.0
2023-07-28 20:06:19,43.0,35.0
2023-07-28 18:13:12,43.0,32.0
2023-07-28 16:31:55,40.0,32.0
2023-07-28 15:21:35,45.0,32.0
2023-07-28 14:06:07,45.0,35.0
2023-07-28 12:11:12,43.0,30.0
2023-07-28 11:00:05,42.0,29.0
2023-07-28 09:27:50,45.0,34.0
2023-07-28 08:22:34,50.0,36.0
2023-07-28 05:59:28,42.0,31.0
2023-07-28 04:07:10,42.0,30.0
2023-07-28 02:01:25,41.0,32.0
2023-07-27 23:58:44,40.0,30.0
2023-07-27 22:02:46,43.0,33.0
2023-07-27 20:06:00,43.0,30.0
2023-07-27 16:18:46,39.0,30.0
2023-07-27 14:09:06,40.0,31.0
2023-07-27 09:53:37,39.0,32.0
2023-07-27 08:11:45,40.0,32.0
2023-07-27 06:15:49,40.0,29.0
2023-07-27 04:06:13,40.0,28.0
2023-07-27 02:17:29,43.0,30.0
2023-07-26 23:57:55,42.0,32.0
2023-07-26 22:10:21,44.0,34.0
2023-07-26 20:06:35,41.0,29.0
2023-07-26 18:07:06,44.0,33.0
2023-07-26 16:15:21,39.0,30.0
2023-07-26 16:01:08,40.0,30.0
2023-07-26 14:19:23,40.0,34.0
2023-07-26 12:11:53,40.0,35.0
2023-07-26 10:03:21,40.0,32.0
2023-07-26 08:19:16,39.0,32.0
2023-07-26 04:05:12,45.0,36.0
2023-07-26 04:03:55,43.0,33.0
2023-07-26 04:03:46,44.0,35.0
2023-07-26 01:44:10,44.0,33.0
2023-07-26 00:14:47,42.0,30.0
2023-07-25 22:20:01,41.0,32.0
2023-07-25 20:19:09,42.0,32.0
2023-07-25 16:34:10,38.0,27.0
2023-07-25 13:48:02,39.0,35.0
2023-07-25 11:54:46,40.0,30.0
2023-07-25 10:09:36,44.0,32.0
2023-07-25 08:13:06,30.0,25.0
2023-07-25 05:22:21,43.0,31.0
2023-07-25 03:51:58,44.0,32.0
2023-07-25 01:12:52,42.0,32.0
2023-07-24 23:15:37,42.0,31.0
2023-07-24 21:58:08,40.0,30.0
2023-07-24 20:37:39,39.0,31.0
2023-07-24 18:14:39,41.0,32.0
2023-07-24 16:22:25,40.0,32.0
2023-07-24 16:22:18,36.0,30.0
2023-07-24 13:49:39,44.0,33.0
2023-07-24 11:35:34,36.0,29.0
2023-07-24 09:30:49,38.0,31.0
2023-07-24 07:30:32,43.0,33.0
2023-07-24 05:47:20,42.0,31.0
2023-07-24 04:16:56,42.0,31.0
2023-07-24 03:56:23,45.0,32.0
2023-07-24 00:55:54,42.0,30.0
2023-07-23 23:26:43,41.0,30.0
2023-07-23 22:32:00,43.0,33.0
2023-07-23 21:45:11,41.0,30.0
2023-07-23 21:32:08,38.0,29.0
2023-07-23 20:48:55,39.0,30.0
2023-07-23 18:06:30,42.0,32.0
2023-07-23 16:50:28,42.0,33.0
2023-07-23 16:38:09,45.0,33.0
2023-07-23 14:41:06,39.0,27.0
2023-07-23 12:09:18,40.0,31.0
2023-07-23 08:01:28,41.0,34.0
2023-07-23 04:22:40,41.0,32.0
2023-07-23 01:39:45,46.0,33.0
2023-07-23 00:10:14,42.0,32.0
2023-07-22 22:05:36,37.0,29.0
2023-07-22 21:00:43,42.0,33.0
2023-07-22 19:37:58,40.0,30.0
2023-07-22 17:45:24,42.0,31.0
2023-07-22 17:11:27,40.0,29.0
2023-07-22 13:50:59,43.0,32.0
