fecha,solidos_a1,malla_a1
2023-11-20 13:32:43,37.0,27.0
2023-11-20 11:52:03,41.0,33.0
2023-11-20 09:14:34,41.0,33.0
2023-11-20 08:01:55,42.0,32.0
2023-11-20 04:05:28,39.0,30.0
2023-11-20 02:14:07,38.0,29.0
2023-11-20 00:05:47,39.0,30.0
2023-11-19 21:58:07,38.0,27.0
2023-11-19 20:05:07,40.0,31.0
2023-11-19 17:50:28,40.0,31.0
2023-11-19 14:02:25,39.0,30.0
2023-11-19 09:46:46,41.0,34.0
2023-11-19 08:57:34,39.0,30.0
2023-11-19 05:56:54,40.0,32.0
2023-11-19 03:55:35,38.0,30.0
2023-11-19 03:03:49,38.0,32.0
2023-11-18 23:45:41,37.0,28.0
2023-11-18 21:51:30,35.0,28.0
2023-11-18 19:56:22,39.0,32.0
2023-11-18 17:29:06,39.0,30.0
2023-11-18 15:37:56,39.0,31.0
2023-11-18 15:37:20,39.0,31.0
2023-11-18 14:27:47,41.0,33.0
2023-11-18 13:49:37,41.0,27.0
2023-11-18 10:18:22,39.0,29.0
2023-11-18 08:59:50,40.0,31.0
2023-11-18 06:00:13,38.0,31.0
2023-11-18 03:56:22,37.0,30.0
2023-11-18 01:51:49,37.0,28.0
2023-11-18 00:03:36,38.0,30.0
2023-11-17 22:35:52,38.0,31.0
2023-11-17 19:58:10,37.0,30.0
2023-11-17 16:20:52,37.0,29.0
2023-11-17 15:03:30,39.0,31.0
2023-11-17 14:07:17,40.0,28.0
2023-11-17 12:23:21,39.0,29.0
2023-11-17 10:53:05,39.0,29.0
2023-11-17 09:32:27,41.0,30.0
2023-11-17 08:04:17,42.0,30.0
2023-11-17 06:08:15,40.0,32.0
2023-11-17 03:52:52,39.0,32.0
2023-11-17 02:01:10,38.0,32.0
2023-11-17 00:00:08,40.0,31.0
2023-11-16 21:53:52,41.0,32.0
2023-11-16 19:54:27,37.0,33.0
2023-11-16 18:13:45,36.0,26.0
2023-11-16 16:00:28,40.0,31.0
2023-11-16 13:47:34,39.0,32.0
2023-11-16 12:03:02,38.0,28.0
2023-11-16 10:39:21,39.0,33.0
2023-11-16 09:41:24,39.0,29.0
2023-11-16 07:24:02,39.0,32.0
2023-11-16 05:57:54,38.0,33.0
2023-11-16 04:06:47,38.0,31.0
2023-11-16 02:09:13,37.0,31.0
2023-11-15 23:56:10,39.0,32.0
2023-11-15 21:56:25,39.0,31.0
2023-11-15 19:57:24,38.0,33.0
2023-11-15 17:59:05,39.0,33.0
2023-11-15 14:51:10,38.0,32.0
2023-11-15 13:17:50,39.0,32.0
2023-11-15 12:25:15,38.0,31.0
2023-11-15 10:32:40,39.0,31.0
2023-11-15 09:18:39,39.0,33.0
2023-11-15 08:10:46,41.0,33.0
2023-11-15 04:20:42,37.0,28.0
2023-11-14 22:44:50,39.0,27.0
2023-11-14 20:59:36,38.0,29.0
2023-11-14 18:08:41,34.0,34.0
2023-11-14 16:28:31,42.0,32.0
2023-11-14 14:20:49,42.0,29.0
2023-11-14 11:49:20,41.0,29.0
2023-11-14 10:29:20,42.0,27.0
2023-11-14 08:14:22,43.0,30.0
2023-11-13 22:14:38,38.0,29.0
2023-11-13 20:26:10,41.0,30.0
2023-11-13 14:25:17,41.0,32.0
2023-11-13 12:42:28,37.0,30.0
2023-11-13 10:02:00,41.0,32.0
2023-11-13 07:56:35,40.0,31.0
2023-11-13 05:15:58,41.0,31.0
2023-11-13 03:48:49,42.0,31.0
2023-11-13 02:26:47,40.0,31.0
2023-11-13 02:25:57,40.0,31.0
2023-11-12 22:02:10,41.0,32.0
2023-11-12 20:18:26,40.0,31.0
2023-11-12 18:20:59,40.0,33.0
2023-11-12 17:06:37,40.0,32.0
2023-11-12 15:13:14,40.0,31.0
2023-11-12 12:51:12,41.0,34.0
2023-11-12 11:36:29,42.0,35.0
2023-11-12 10:16:49,40.0,32.0
2023-11-12 08:06:02,41.0,33.0
2023-11-12 04:22:44,39.0,31.0
2023-11-12 00:49:11,41.0,33.0
2023-11-11 21:39:43,41.0,32.0
2023-11-11 20:05:06,40.0,31.0
2023-11-11 18:34:45,38.0,30.0
2023-11-11 17:28:12,38.0,30.0
2023-11-11 15:17:18,43.0,35.0
2023-11-11 12:19:58,39.0,29.0
2023-11-11 10:11:19,45.0,34.0
2023-11-11 07:56:17,41.0,33.0
2023-11-11 04:01:41,41.0,32.0
2023-11-11 02:32:45,40.0,30.0
2023-11-10 23:04:29,39.0,32.0
2023-11-10 20:43:40,40.0,32.0
2023-11-10 20:16:57,40.0,38.0
2023-11-10 19:33:32,38.0,27.0
2023-11-10 17:07:09,36.0,29.0
2023-11-10 16:10:50,36.0,29.0
2023-11-10 15:15:16,37.0,22.0
2023-11-10 12:40:26,41.0,32.0
2023-11-10 11:13:16,40.0,30.0
2023-11-10 10:00:39,39.0,28.0
2023-11-10 08:05:47,36.0,29.0
2023-11-10 03:40:31,40.0,33.0
2023-11-10 01:52:11,40.0,32.0
2023-11-09 21:50:27,39.0,29.0
2023-11-09 20:02:06,37.0,30.0
2023-11-09 17:01:20,41.0,32.0
2023-11-09 15:56:35,37.0,30.0
2023-11-09 11:15:07,40.0,31.0
2023-11-09 10:37:50,44.0,38.0
2023-11-09 08:19:32,44.0,33.0
2023-11-09 02:12:25,40.0,28.0
2023-11-09 00:23:04,40.0,32.0
2023-11-08 22:05:30,41.0,33.0
2023-11-08 19:53:27,40.0,31.0
2023-11-08 17:09:54,40.0,32.0
2023-11-08 16:17:45,37.0,29.0
2023-11-08 15:46:11,37.0,30.0
2023-11-08 12:05:16,41.0,33.0
2023-11-08 11:14:51,34.0,25.0
2023-11-08 10:11:56,43.0,36.0
2023-11-08 07:58:11,38.0,30.0
2023-11-08 06:17:23,40.0,29.0
2023-11-08 05:07:10,41.0,30.0
2023-11-08 02:58:40,39.0,30.0
2023-11-08 02:28:20,42.0,31.0
2023-11-08 02:02:15,44.0,36.0
2023-11-07 22:15:54,39.0,31.0
2023-11-07 18:14:23,37.0,29.0
2023-11-07 16:26:14,37.0,28.0
2023-11-07 12:05:27,38.0,31.0
2023-11-07 10:09:38,40.0,33.0
2023-11-07 08:09:40,39.0,32.0
2023-11-07 06:13:47,40.0,33.0
2023-11-07 04:18:56,37.0,30.0
2023-11-07 01:50:55,40.0,33.0
2023-11-06 23:10:13,41.0,36.0
2023-11-06 10:18:40,40.0,33.0
2023-11-06 08:22:13,38.0,32.0
2023-11-06 06:05:47,37.0,34.0
2023-11-06 02:36:29,41.0,37.0
2023-11-06 00:14:06,43.0,34.0
2023-11-05 23:53:02,40.0,33.0
2023-11-05 22:05:04,40.0,32.0
2023-11-05 20:17:01,41.0,32.0
2023-11-05 18:37:02,38.0,31.0
2023-11-05 16:22:02,38.0,33.0
2023-11-05 12:12:09,37.0,31.0
2023-11-05 10:47:56,36.0,29.0
2023-11-05 08:20:39,37.0,32.0
2023-11-05 05:39:05,41.0,32.0
2023-11-05 02:11:54,40.0,32.0
2023-11-05 00:31:18,39.0,32.0
2023-11-04 21:35:42,41.0,37.0
2023-11-04 18:38:16,38.0,30.0
2023-11-04 16:27:33,36.0,29.0
2023-11-04 12:20:04,38.0,30.0
2023-11-04 10:21:12,39.0,32.0
2023-11-04 08:18:39,37.0,31.0
2023-11-04 05:49:36,39.0,35.0
2023-11-04 01:36:53,38.0,39.0
2023-11-03 23:24:42,40.0,35.0
2023-11-03 21:58:56,38.0,31.0
2023-11-03 20:03:12,44.0,38.0
2023-11-03 18:32:18,37.0,30.0
2023-11-03 16:43:29,33.0,27.0
2023-11-03 13:49:26,38.0,32.0
2023-11-03 10:07:48,36.0,29.0
2023-11-03 08:22:19,35.0,28.0
2023-11-03 05:59:58,40.0,38.0
2023-11-03 03:11:40,40.0,35.0
2023-11-03 01:35:38,39.0,31.0
2023-11-02 23:43:48,36.0,33.0
2023-11-02 19:36:40,40.0,33.0
2023-11-02 17:51:19,38.0,32.0
2023-11-02 16:11:02,38.0,30.0
2023-11-02 10:47:07,35.0,27.0
2023-11-02 08:24:50,39.0,31.0
2023-11-02 04:30:07,42.0,34.0
2023-11-02 02:34:22,41.0,35.0
2023-11-01 22:01:59,44.0,36.0
2023-11-01 20:34:33,42.0,33.0
2023-11-01 20:34:14,42.0,33.0
2023-11-01 19:45:08,41.0,32.0
2023-11-01 18:08:37,32.0,25.0
2023-11-01 15:56:51,39.0,33.0
2023-11-01 12:07:43,38.0,30.0
2023-11-01 09:56:36,30.0,24.0
2023-11-01 08:15:30,38.0,30.0
2023-11-01 06:20:41,38.0,29.0
2023-11-01 05:21:11,39.0,29.0
2023-11-01 04:24:50,43.0,36.0
2023-11-01 02:25:28,41.0,32.0
2023-11-01 00:04:23,39.0,30.0
2023-10-31 22:19:41,40.0,32.0
2023-10-31 19:27:06,43.0,36.0
2023-10-31 18:02:28,41.0,35.0
2023-10-31 15:13:39,42.0,32.0
2023-10-31 08:10:58,41.0,31.0
2023-10-31 06:10:27,42.0,31.0
2023-10-31 04:28:41,41.0,31.0
2023-10-31 02:19:25,40.0,31.0
2023-10-31 00:16:57,40.0,29.0
2023-10-30 22:46:56,41.0,32.0
2023-10-30 21:09:11,40.0,30.0
2023-10-30 20:09:33,40.0,34.0
2023-10-30 13:49:18,42.0,31.0
2023-10-30 06:11:58,39.0,34.0
2023-10-30 03:51:38,40.0,32.0
2023-10-30 02:24:03,39.0,31.0
2023-10-30 00:18:32,41.0,33.0
2023-10-29 23:02:15,41.0,35.0
2023-10-29 22:23:17,42.0,36.0
2023-10-29 19:51:58,41.0,31.0
2023-10-29 16:24:45,42.0,30.0
2023-10-29 13:30:03,41.0,31.0
2023-10-29 10:32:29,42.0,31.0
2023-10-29 08:01:22,40.0,31.0
2023-10-29 06:20:32,39.0,32.0
2023-10-29 04:41:13,39.0,32.0
2023-10-29 02:27:08,40.0,33.0
2023-10-29 00:14:28,43.0,34.0
2023-10-28 22:20:18,41.0,33.0
2023-10-28 20:22:13,43.0,36.0
2023-10-28 18:16:49,41.0,30.0
2023-10-28 12:49:38,39.0,30.0
2023-10-28 08:33:04,37.0,27.0
2023-10-28 06:16:41,38.0,29.0
2023-10-28 04:44:00,37.0,30.0
2023-10-28 02:55:39,38.0,31.0
2023-10-28 02:04:49,41.0,33.0
2023-10-28 01:25:39,44.0,37.0
2023-10-28 00:32:22,39.0,30.0
2023-10-27 22:42:55,38.0,29.0
2023-10-27 19:47:16,45.0,40.0
2023-10-27 17:31:24,38.0,29.0
2023-10-27 13:58:18,38.0,28.0
2023-10-27 12:10:07,40.0,28.0
2023-10-27 10:04:49,38.0,30.0
2023-10-27 08:03:18,39.0,31.0
2023-10-27 06:31:48,39.0,31.0
2023-10-27 05:00:58,42.0,34.0
2023-10-27 02:28:33,40.0,31.0
2023-10-27 00:09:24,40.0,30.0
2023-10-26 21:53:57,39.0,30.0
2023-10-26 19:53:44,37.0,27.0
2023-10-26 16:06:25,38.0,27.0
2023-10-26 11:32:21,39.0,28.0
2023-10-26 07:29:36,39.0,30.0
2023-10-26 06:13:15,41.0,33.0
2023-10-26 02:31:42,37.0,31.0
2023-10-26 00:36:35,39.0,28.0
2023-10-25 22:57:21,40.0,32.0
2023-10-25 20:25:52,41.0,34.0
2023-10-25 17:02:34,40.0,29.0
2023-10-25 09:30:10,40.0,30.0
2023-10-25 05:55:16,40.0,29.0
2023-10-25 03:56:11,39.0,30.0
2023-10-25 02:14:32,40.0,31.0
2023-10-24 20:22:01,40.0,30.0
2023-10-24 16:13:36,43.0,33.0
2023-10-24 14:06:03,38.0,27.0
2023-10-24 11:14:58,40.0,30.0
2023-10-24 09:00:45,41.0,33.0
2023-10-24 07:57:23,43.0,38.0
2023-10-24 06:02:32,39.0,31.0
2023-10-24 03:58:02,38.0,33.0
2023-10-24 01:53:41,38.0,32.0
2023-10-23 23:53:03,37.0,32.0
2023-10-23 21:50:57,37.0,30.0
2023-10-23 21:49:15,38.0,31.0
2023-10-23 18:21:16,42.0,39.0
2023-10-23 17:32:39,42.0,36.0
2023-10-23 15:17:17,38.0,31.0
2023-10-23 14:00:07,39.0,29.0
2023-10-23 12:25:59,37.0,28.0
2023-10-23 11:00:14,37.0,30.0
2023-10-23 09:50:29,38.0,33.0
2023-10-23 09:00:44,40.0,35.0
2023-10-23 08:11:01,43.0,36.0
2023-10-23 07:41:03,41.0,33.0
2023-10-23 05:55:40,38.0,30.0
2023-10-23 03:51:35,39.0,31.0
2023-10-23 02:00:26,41.0,31.0
2023-10-23 00:08:03,41.0,32.0
2023-10-22 21:50:46,39.0,31.0
2023-10-22 20:10:02,34.0,28.0
2023-10-22 17:04:00,37.0,31.0
2023-10-22 08:09:23,41.0,33.0
2023-10-22 07:22:47,41.0,38.0
2023-10-22 06:05:15,38.0,32.0
2023-10-22 03:56:13,40.0,32.0
2023-10-22 01:58:12,38.0,30.0
2023-10-21 23:49:49,40.0,33.0
2023-10-21 22:01:28,39.0,31.0
2023-10-21 19:48:10,41.0,33.0
2023-10-21 14:27:50,41.0,37.0
2023-10-21 12:02:31,38.0,32.0
2023-10-21 09:05:16,40.0,35.0
2023-10-21 08:03:59,43.0,38.0
2023-10-21 05:58:55,41.0,32.0
2023-10-21 03:51:09,40.0,33.0
2023-10-21 00:00:45,38.0,32.0
2023-10-20 21:50:54,33.0,28.0
2023-10-20 19:53:26,34.0,27.0
2023-10-20 18:01:31,38.0,33.0
2023-10-20 14:03:16,34.0,28.0
2023-10-20 11:24:04,33.0,30.0
2023-10-20 10:03:34,41.0,34.0
2023-10-20 08:43:46,42.0,33.0
2023-10-20 05:59:52,40.0,33.0
2023-10-20 03:50:10,39.0,32.0
2023-10-20 02:00:12,39.0,33.0
2023-10-19 23:46:57,40.0,33.0
2023-10-19 21:49:40,39.0,31.0
2023-10-19 19:47:05,38.0,29.0
2023-10-19 15:24:16,39.0,34.0
2023-10-19 14:34:13,40.0,33.0
2023-10-19 12:17:10,38.0,34.0
2023-10-19 09:34:40,42.0,36.0
2023-10-19 08:02:09,39.0,34.0
2023-10-19 04:00:42,38.0,33.0
2023-10-19 02:09:45,39.0,32.0
2023-10-18 23:54:22,39.0,34.0
2023-10-18 21:53:35,38.0,32.0
2023-10-18 19:51:52,37.0,35.0
2023-10-18 18:41:40,40.0,38.0
2023-10-18 15:24:14,38.0,34.0
2023-10-18 13:13:18,38.0,35.0
2023-10-18 09:57:07,39.0,35.0
2023-10-18 08:09:47,37.0,33.0
2023-10-18 05:50:23,39.0,30.0
2023-10-18 00:44:58,39.0,29.0
2023-10-17 22:21:02,38.0,28.0
2023-10-17 21:36:28,39.0,29.0
2023-10-17 20:19:06,39.0,29.0
2023-10-17 17:54:12,35.0,27.0
2023-10-17 16:16:03,37.0,28.0
2023-10-17 14:24:21,35.0,24.0
2023-10-17 12:11:17,34.0,28.0
2023-10-17 09:53:37,37.0,30.0
2023-10-17 08:10:47,38.0,30.0
2023-10-17 04:02:19,38.0,27.0
2023-10-16 23:59:58,38.0,27.0
2023-10-16 19:40:07,38.0,28.0
2023-10-16 17:53:48,37.0,29.0
2023-10-16 16:35:12,37.0,29.0
2023-10-16 14:23:38,37.0,32.0
2023-10-16 12:27:17,34.0,28.0
2023-10-16 10:22:53,34.0,29.0
2023-10-16 08:02:51,37.0,29.0
2023-10-16 02:49:20,38.0,29.0
2023-10-16 01:02:39,38.0,28.0
2023-10-15 22:10:50,38.0,30.0
2023-10-15 16:48:44,40.0,34.0
2023-10-15 14:31:37,38.0,31.0
2023-10-15 13:00:30,41.0,33.0
2023-10-15 10:12:00,43.0,33.0
2023-10-15 08:05:28,42.0,35.0
2023-10-14 18:15:09,35.0,27.0
2023-10-14 17:18:07,35.0,25.0
2023-10-14 16:17:08,33.0,23.0
2023-10-14 14:56:42,35.0,27.0
2023-10-14 10:12:53,32.0,23.0
2023-10-14 07:46:26,32.0,23.0
2023-10-14 03:52:58,38.0,29.0
2023-10-13 21:20:42,40.0,32.0
2023-10-13 18:23:25,35.0,31.0
2023-10-13 14:44:41,40.0,33.0
2023-10-13 12:37:05,40.0,32.0
2023-10-13 10:30:26,41.0,34.0
2023-10-13 07:55:36,41.0,32.0
2023-10-13 06:35:09,37.0,28.0
2023-10-12 22:06:44,37.0,28.0
2023-10-12 19:54:05,38.0,28.0
2023-10-12 18:14:37,40.0,34.0
2023-10-12 16:58:48,39.0,33.0
2023-10-12 13:59:53,41.0,38.0
2023-10-11 14:51:52,43.0,35.0
2023-10-11 12:27:20,40.0,32.0
2023-10-11 12:27:13,42.0,37.0
2023-10-11 08:04:17,38.0,25.0
2023-10-11 06:08:09,38.0,25.0
2023-10-11 04:41:12,39.0,31.0
2023-10-11 02:56:58,36.0,31.0
2023-10-10 23:57:25,36.0,25.0
2023-10-10 22:25:44,37.0,30.0
2023-10-10 20:15:58,37.0,27.0
2023-10-10 18:04:21,37.0,27.0
2023-10-10 16:37:05,35.0,27.0
2023-10-10 14:29:34,37.0,29.0
2023-10-10 12:05:32,37.0,28.0
2023-10-10 10:19:34,35.0,26.0
2023-10-10 07:52:11,41.0,35.0
2023-10-10 06:12:43,41.0,34.0
2023-10-10 03:38:37,41.0,27.0
2023-10-10 01:49:30,39.0,29.0
2023-10-09 22:36:47,42.0,34.0
2023-10-09 20:06:15,39.0,33.0
2023-10-09 18:04:43,40.0,32.0
2023-10-09 15:48:21,39.0,31.0
2023-10-09 14:07:17,37.0,32.0
2023-10-09 11:55:02,40.0,33.0
2023-10-09 09:49:04,39.0,34.0
2023-10-09 07:59:21,38.0,34.0
2023-10-09 05:47:23,38.0,33.0
2023-10-09 04:22:41,37.0,31.0
2023-10-09 02:14:48,37.0,29.0
2023-10-08 23:39:58,38.0,33.0
2023-10-08 17:53:40,37.0,35.0
2023-10-08 15:55:41,40.0,33.0
2023-10-08 14:11:26,40.0,34.0
2023-10-08 11:54:54,38.0,32.0
2023-10-08 10:03:30,39.0,33.0
2023-10-08 07:56:44,38.0,34.0
2023-10-08 01:32:36,34.0,27.0
2023-10-07 23:44:02,41.0,38.0
2023-10-07 19:45:57,42.0,36.0
2023-10-07 17:57:56,39.0,32.0
2023-10-07 16:07:06,40.0,33.0
2023-10-07 14:19:58,34.0,27.0
2023-10-07 11:46:07,39.0,32.0
2023-10-07 10:03:31,38.0,33.0
2023-10-07 07:54:13,37.0,32.0
2023-10-07 01:50:16,40.0,36.0
2023-10-06 21:41:39,41.0,37.0
2023-10-06 21:05:18,42.0,45.0
2023-10-06 17:55:07,38.0,31.0
2023-10-06 13:57:57,36.0,29.0
2023-10-06 11:53:19,37.0,31.0
2023-10-06 09:53:41,39.0,32.0
2023-10-06 07:53:54,37.0,34.0
2023-10-06 06:28:00,40.0,33.0
2023-10-06 05:04:15,39.0,32.0
2023-10-05 23:51:04,40.0,32.0
2023-10-05 21:15:13,39.0,32.0
2023-10-05 20:03:04,46.0,36.0
2023-10-05 17:53:37,34.0,28.0
2023-10-05 15:55:43,38.0,30.0
2023-10-05 13:48:47,39.0,31.0
2023-10-05 11:42:39,36.0,29.0
2023-10-05 10:14:55,38.0,33.0
2023-10-05 08:03:59,41.0,32.0
2023-10-05 06:07:15,44.0,34.0
2023-10-05 04:19:03,37.0,29.0
2023-10-05 01:47:40,43.0,33.0
2023-10-04 22:15:29,38.0,31.0
2023-10-04 20:01:25,35.0,25.0
2023-10-04 17:50:17,35.0,20.0
2023-10-04 16:35:15,35.0,29.0
2023-10-04 14:34:43,40.0,34.0
2023-10-04 11:47:18,39.0,34.0
2023-10-04 09:57:38,38.0,33.0
2023-10-04 08:05:06,41.0,38.0
2023-10-04 06:35:28,37.0,26.0
2023-10-04 05:02:17,38.0,30.0
2023-10-04 03:04:10,36.0,25.0
2023-10-04 00:41:37,37.0,26.0
2023-10-03 23:03:28,39.0,30.0
2023-10-03 21:18:30,39.0,30.0
2023-10-03 20:03:29,35.0,24.0
2023-10-03 06:03:40,39.0,29.0
2023-10-03 03:14:03,41.0,27.0
2023-10-03 00:42:49,41.0,30.0
2023-10-02 20:53:36,39.0,27.0
2023-10-02 10:35:40,41.0,32.0
2023-10-02 08:08:35,44.0,32.0
2023-10-02 05:04:10,38.0,28.0
2023-10-02 03:11:13,36.0,28.0
2023-10-02 00:19:54,39.0,31.0
2023-10-01 23:08:57,40.0,31.0
2023-10-01 22:04:04,39.0,29.0
2023-10-01 20:13:53,40.0,28.0
2023-10-01 10:30:58,41.0,30.0
2023-10-01 05:14:13,37.0,28.0
2023-10-01 00:48:22,38.0,27.0
2023-09-30 23:04:05,38.0,30.0
2023-09-30 20:57:37,37.0,25.0
2023-09-30 08:33:06,43.0,30.0
2023-09-30 06:07:42,37.0,28.0
2023-09-30 05:16:03,39.0,30.0
2023-09-30 04:03:38,36.0,29.0
2023-09-30 00:19:43,38.0,28.0
2023-09-29 23:20:23,37.0,25.0
2023-09-29 23:19:23,40.0,32.0
2023-09-29 20:14:33,39.0,31.0
2023-09-29 12:24:47,43.0,33.0
2023-09-29 11:41:04,43.0,33.0
2023-09-29 04:51:45,39.0,31.0
2023-09-29 03:11:52,40.0,32.0
2023-09-28 23:19:14,37.0,29.0
2023-09-28 22:04:08,37.0,30.0
2023-09-28 20:10:55,38.0,32.0
2023-09-28 08:00:49,43.0,33.0
2023-09-28 05:57:22,38.0,30.0
2023-09-28 05:04:47,39.0,30.0
2023-09-28 03:07:10,41.0,32.0
2023-09-28 01:26:02,41.0,32.0
2023-09-28 01:25:53,40.0,31.0
2023-09-28 01:25:41,40.0,29.0
2023-09-27 10:55:37,42.0,33.0
2023-09-27 10:25:33,42.0,31.0
2023-09-27 08:02:10,40.0,31.0
2023-09-27 05:58:27,38.0,31.0
2023-09-27 03:57:56,40.0,32.0
2023-09-27 02:12:50,39.0,34.0
2023-09-27 00:01:04,40.0,33.0
2023-09-26 21:48:16,44.0,35.0
2023-09-26 08:22:43,44.0,32.0
2023-09-26 05:56:29,40.0,33.0
2023-09-26 03:48:25,41.0,32.0
2023-09-26 02:04:42,35.0,26.0
2023-09-25 23:50:24,40.0,33.0
2023-09-25 21:40:54,41.0,34.0
2023-09-25 19:54:04,40.0,33.0
2023-09-25 15:30:50,38.0,34.0
2023-09-25 13:05:05,38.0,30.0
2023-09-25 10:09:34,40.0,33.0
2023-09-25 07:53:07,42.0,37.0
2023-09-25 05:55:46,40.0,32.0
2023-09-25 03:49:28,41.0,33.0
2023-09-25 01:52:49,41.0,34.0
2023-09-24 23:52:39,40.0,32.0
2023-09-24 21:49:04,38.0,34.0
2023-09-24 19:53:34,39.0,36.0
2023-09-24 18:00:53,37.0,31.0
2023-09-24 15:04:19,39.0,34.0
2023-09-24 12:54:14,38.0,36.0
2023-09-24 11:40:12,39.0,35.0
2023-09-24 10:54:36,41.0,37.0
2023-09-24 08:44:24,38.0,35.0
2023-09-24 07:46:37,42.0,36.0
2023-09-24 05:55:59,37.0,32.0
2023-09-24 03:52:13,39.0,34.0
2023-09-24 01:46:56,38.0,32.0
2023-09-23 23:51:22,38.0,34.0
2023-09-23 21:47:15,39.0,35.0
2023-09-23 19:52:37,37.0,34.0
2023-09-23 16:21:46,39.0,31.0
2023-09-23 11:37:47,37.0,31.0
2023-09-23 09:08:08,40.0,32.0
2023-09-23 07:59:03,43.0,38.0
2023-09-23 05:58:47,40.0,33.0
2023-09-23 03:57:41,41.0,32.0
2023-09-23 01:55:50,42.0,36.0
2023-09-22 23:43:42,38.0,34.0
2023-09-22 21:46:14,40.0,33.0
2023-09-22 19:47:41,41.0,35.0
2023-09-22 18:22:46,45.0,35.0
2023-09-22 15:21:12,38.0,32.0
2023-09-22 12:46:12,38.0,27.0
2023-09-22 09:28:21,40.0,34.0
2023-09-22 07:30:37,37.0,30.0
2023-09-22 05:44:27,35.0,34.0
2023-09-21 21:53:48,34.0,32.0
2023-09-21 19:52:27,37.0,34.0
2023-09-21 09:48:06,36.0,31.0
2023-09-21 09:18:20,38.0,35.0
2023-09-21 07:24:38,40.0,35.0
2023-09-21 06:00:33,31.0,31.0
2023-09-21 04:05:16,35.0,33.0
2023-09-21 02:04:20,38.0,36.0
2023-09-20 23:49:36,37.0,34.0
2023-09-20 22:07:10,40.0,34.0
2023-09-20 20:01:20,37.0,32.0
2023-09-20 18:42:32,40.0,32.0
2023-09-20 16:03:06,37.0,30.0
2023-09-20 11:31:06,40.0,32.0
2023-09-20 08:14:08,38.0,32.0
2023-09-19 21:58:29,40.0,29.0
2023-09-19 18:09:32,38.0,30.0
2023-09-19 17:03:35,35.0,27.0
2023-09-19 15:12:06,40.0,33.0
2023-09-19 12:36:22,40.0,32.0
2023-09-19 10:44:28,40.0,32.0
2023-09-19 08:12:10,38.0,29.0
2023-09-18 17:53:20,35.0,29.0
2023-09-18 16:19:30,38.0,32.0
2023-09-18 15:04:14,39.0,32.0
2023-09-18 12:53:12,36.0,29.0
2023-09-18 11:58:40,36.0,30.0
2023-09-18 10:06:23,40.0,37.0
2023-09-18 08:13:41,40.0,35.0
2023-09-17 21:29:31,45.0,33.0
2023-09-17 18:20:52,39.0,31.0
2023-09-17 17:16:13,39.0,32.0
2023-09-17 15:08:32,39.0,32.0
